ev_time,ev_year,ev_country,light_cond,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_vel_kts,gust_kts,inj_tot_t,inj_tot_f,inj_tot_s,inj_tot_m,dec_latitude,dec_longitude,damage,acft_fire,acft_make,acft_model,total_seats,num_eng,afm_hrs_last_insp,second_pilot,rwy_len,acft_year,power_units,carb_fuel_injection,eng_type,eng_mfgr
430,2008,USA,NDRK,0,0,10,19,18,,0,2,0,0,0,42.096389,-111.875556,SUBS,NONE,CESSNA,140,2,1,19,N,3457,,100,CARB,REC,Teledyne Continental
452,2008,USA,NITE,0,1000,1,9,5,3,0,1,0,0,0,43.13972,-89.337501,SUBS,NONE,CESSNA,402,2,2,12805,N,9006,,300,FINJ,REC,Teledyne Continental Motors
45,2008,USA,NITE,0,0,10,70,61,5,0,1,1,0,0,25.908611,-81.648887,DEST,NONE,CESSNA,172S,4,1,20,N,,,180,FINJ,REC,LYCOMING
1400,2008,CA,DAYL,0,0,,0,0,,0,7,5,1,1,50.466667,-127.466667,SUBS,NONE,GRUMMAN,G-21A,,2,,,,,450,CARB,REC,Pratt and Whitney
1400,2008,CA,DAYL,0,0,,0,0,,0,7,5,1,1,50.466667,-127.466667,SUBS,NONE,GRUMMAN,G-21A,,2,,,,,450,CARB,REC,Pratt and Whitney
1730,2008,USA,DAYL,0,3900,10,48,37,7,0,2,0,0,0,34.476665,-118.460281,SUBS,NONE,KAMAN,K-1200,1,1,11,N,,,1500,FINJ,TS,Honeywell
810,2008,AR,,0,0,,0,0,,0,2,2,0,0,-34.453887,-58.587776,DEST,UNK,PIPER,PA-31T,,2,,,,,,,,
2115,2008,USA,DAYL,0,0,10,64,0,,0,3,0,0,0,29.986944,-84.390556,SUBS,NONE,BEECH,C23,4,1,,N,2950,,180,CARB,REC,LYCOMING
2115,2008,USA,DAYL,0,4900,10,54,37,6,0,1,0,0,0,35.203887,-77.141113,SUBS,NONE,PIPER,PA-28-235,4,1,9,N,,,250,CARB,REC,LYCOMING
1515,2008,USA,DAYL,0,0,10,39,30,,0,2,0,0,0,32.819427,-97.359367,MINR,NONE,CESSNA,182,4,1,,N,,,230,,REC,CONT MOTOR
1430,2008,USA,DAYL,0,0,10,82,64,,0,1,0,1,0,27.508888,-81.874725,SUBS,NONE,MILLER,LONG EZ/XP,2,1,,N,,,180,CARB,REC,LYCOMING
1800,2008,USA,DAYL,0,10000,10,37,28,,0,1,0,0,1,40.195556,-77.415557,SUBS,NONE,HESS JOHN L,SPEZIO II,2,1,30,N,,,150,CARB,REC,LYCOMING
,2008,SN,,0,0,,0,0,,0,0,0,0,0,,,MINR,NONE,BOEING,MD-11,,3,,,,,,,,
1810,2008,PE,,0,0,,0,0,,0,,0,0,0,,,MINR,NONE,BOEING,737-2A5,,2,,Y,,,,,,
,2008,SA,,0,0,,0,0,,0,,0,0,0,,,MINR,NONE,BOEING,B747,,,,,,,,,TF,General Electric
830,2008,JA,,0,0,,0,0,,0,,0,0,0,,,MINR,GRD,BOEING,777,,,,Y,,,,,,
140,2008,HU,,0,0,,0,0,,0,5,2,1,1,,,DEST,NONE,EUROCOPTER,EC135,,2,,Y,,,,,,
1530,2008,GE,,0,0,,0,0,,0,,0,0,0,,,,NONE,BOEING,737,,2,,,,,,,,
1655,2008,USA,,0,0,,0,0,,0,133,0,0,0,41.889202,-87.62017,MINR,NONE,BOEING,737,145,2,3,Y,6522,,,,TF,CFM
,2008,ID,,0,0,,0,0,,0,,0,0,0,,,,NONE,BOEING,737,,2,,Y,,,,,,
,2008,ID,,0,0,,0,0,,0,,0,0,0,,,MINR,NONE,BOEING,737,,,,,,,,,,
1920,2008,USA,DAYL,0,0,10,23,9,4,0,1,0,0,0,44.769165,-106.980278,SUBS,NONE,CESSNA,210,4,1,,N,5039,,260,FINJ,REC,Teledyne Continental
2130,2008,USA,DAYL,0,0,10,57,39,4,0,2,2,0,0,33.399723,-116.771942,SUBS,NONE,BEECH,V35,4,1,,N,,,285,FINJ,REC,CONTINENTAL
251,2008,USA,NDRK,0,0,10,16,7,6,0,2,2,0,0,37.089721,-105.173614,DEST,GRD,Hawker Beechcraft,58P,6,2,,N,,,325,FINJ,REC,Teledyne Continental Motors
251,2008,USA,NDRK,0,0,10,16,7,6,0,2,2,0,0,37.089721,-105.173614,DEST,GRD,Hawker Beechcraft,58P,6,2,,N,,,325,FINJ,REC,Teledyne Continental Motors
118,2008,USA,,0,0,,0,0,27,42,115,0,6,41,39.75061,-105.000831,SUBS,GRD,BOEING,737-524,115,2,,Y,12000,,2200,,,CFM INTL.
118,2008,USA,,0,0,,0,0,27,42,115,0,6,41,39.75061,-105.000831,SUBS,GRD,BOEING,737-524,115,2,,Y,12000,,2200,,,CFM INTL.
2221,2008,USA,DAYL,0,0,10,55,0,,0,1,1,0,0,34.286945,-113.571113,SUBS,NONE,DIAMOND,DA 20-C1,2,1,11,N,,,125,FINJ,REC,Continental
2149,2008,USA,DUSK,0,0,,34,25,8,0,2,0,2,0,40.616943,-74.239997,SUBS,GRD,BEECH,C23,4,1,,N,4137,,180,CARB,REC,LYCOMING
347,2008,USA,NITE,0,0,10,59,57,,0,3,0,0,1,30.796112,-82.028053,SUBS,NONE,PIPER,PA-34-200,6,2,,Y,2500,,180,FINJ,REC,LYCOMING
2000,2008,USA,DAYL,0,2500,6,30,10,16,23,2,0,0,0,42.176666,-77.120002,SUBS,NONE,CESSNA,172,4,1,67,Y,3270,,160,CARB,REC,LYCOMING
2253,2008,USA,NITE,0,500,9,34,30,11,0,1,1,0,0,40.933887,-81.378051,DEST,GRD,PIPER,PA-32R,,1,,N,7597,,300,FINJ,REC,Lycoming
1650,2008,USA,DAYL,0,0,10,73,54,3,0,1,0,1,0,43.384998,-72.080001,SUBS,NONE,Haines,Searey,,1,,N,,,100,CARB,REC,Rotax
1729,2008,USA,DAYL,0,900,7,72,72,10,15,4,0,0,0,30.396389,-84.35028,SUBS,NONE,PIPER,PA-34-200T,7,2,,N,8000,,225,FINJ,REC,CONT MOTOR
1729,2008,USA,DAYL,0,900,7,72,72,10,15,4,0,0,0,30.396389,-84.35028,SUBS,NONE,PIPER,PA-34-200T,7,2,,N,8000,,225,FINJ,REC,CONT MOTOR
2104,2008,USA,DAYL,0,0,10,19,5,13,24,1,0,1,0,43.147499,-71.518058,SUBS,NONE,BELL,407,7,1,11,N,,,650,,TS,Rolls-Royce
1915,2008,USA,DAYL,0,0,10,19,0,,0,2,0,0,0,61.55722,-150.856384,SUBS,NONE,PIPER,PA-18-150,2,1,,N,,,180,CARB,REC,LYCOMING
1730,2008,USA,DAYL,0,0,10,68,-11,3,0,1,0,0,0,47.482498,-111.370552,SUBS,NONE,CESSNA,180C,2,1,,N,10502,,230,CARB,REC,Teledyne Continental
1147,2008,USA,NITE,0,0,10,0,0,,0,88,0,0,88,57.047222,-135.361663,,NONE,BOEING,737-4Q8,149,2,,Y,,,2200,,TF,CFM INTL.
1147,2008,USA,NITE,0,0,10,0,0,,0,88,0,0,88,57.047222,-135.361663,,NONE,BOEING,737-4Q8,149,2,,Y,,,2200,,TF,CFM INTL.
1808,2008,USA,DAYL,0,0,10,41,36,9,0,1,0,0,0,36.458332,-119.385276,SUBS,NONE,AIR TRACTOR,AT-502,1,1,0.300000012,N,,,750,,TP,Pratt & Whitney
126,2008,USA,NDRK,0,3000,10,21,18,9,0,4,0,0,0,43.51361,-112.070556,SUBS,NONE,PIPER,PA-46-350P,6,1,548,N,9002,,350,FINJ,REC,Textron Lycoming
2000,2008,USA,DAYL,0,0,10,50,37,7,0,2,0,1,1,35.726112,-91.647224,SUBS,NONE,BEECH,95-B55,6,2,,N,6002,,260,FINJ,REC,Teledyne Continental
2000,2008,USA,DAYL,0,0,10,50,37,7,0,2,0,1,1,35.726112,-91.647224,SUBS,NONE,BEECH,95-B55,6,2,,N,6002,,260,FINJ,REC,Teledyne Continental
2000,2008,USA,DAYL,0,0,10,64,50,3,0,2,1,1,0,35.029167,-80.083053,SUBS,NONE,Reamer,RV7A,2,1,200,N,5498,,180,FINJ,REC,Aero Sport
1930,2008,USA,DAYL,0,10000,10,12,3,27,38,1,0,0,0,41.594165,-109.065002,SUBS,NONE,CESSNA,208B,2,1,,N,10000,,500,,TP,P&W
140,2008,MX,NITE,0,0,,0,0,,0,5,2,3,0,25.536111,-100.923332,DEST,GRD,CESSNA,210,6,1,,N,,,,FINJ,REC,CONTINENTAL
2021,2008,USA,DAYL,0,0,10,81,61,14,18,1,0,1,0,26.540555,-81.726669,SUBS,NONE,BEECH,E18S,7,2,,N,12000,,450,CARB,REC,Pratt & Whitney
2021,2008,USA,DAYL,0,0,10,81,61,14,18,1,0,1,0,26.540555,-81.726669,SUBS,NONE,BEECH,E18S,7,2,,N,12000,,450,CARB,REC,Pratt &  Whitney
2239,2008,USA,DAYL,0,0,,70,59,,0,1,0,0,0,30.101388,-83.08139,SUBS,NONE,MICHEL PAUL JOHN,Murphy Rebel,2,1,,N,3000,,135,FINJ,REC,Subaru
1530,2008,USA,DAYL,0,0,10,18,3,,0,4,0,0,0,35.504722,-106.359725,SUBS,NONE,PIPER,PA-28R-201,4,1,,N,,,225,FINJ,REC,CONT MOTOR
2030,2008,USA,DAYL,0,200,0.25,41,41,,0,2,0,0,0,40.799446,-74.414718,SUBS,NONE,CESSNA,172R,4,1,,Y,5999,,180,FINJ,REC,LYCOMING
1315,2008,USA,DAYL,0,0,10,81,0,,0,2,0,0,1,30.1,-98.683334,SUBS,NONE,POWRACHUTE,PEGASUS,2,1,,N,,,65,CARB,REC,ROTAX
1659,2008,USA,DAYL,0,0,,0,0,,0,129,0,0,0,33.949771,-118.399665,SUBS,NONE,MCDONNELL DOUGLAS,DC-9-83,,2,,Y,,,20000,,TF,P & W
1659,2008,USA,DAYL,0,0,,0,0,,0,129,0,0,0,33.949771,-118.399665,SUBS,NONE,MCDONNELL DOUGLAS,DC-9-83,,2,,Y,,,20000,,TF,P & W
1945,2008,USA,DAYL,0,0,10,37,12,7,0,1,0,0,0,36.686943,-77.48278,SUBS,NONE,CZECH AIRCRAFT WORKS,SportCruiser,2,1,,N,5044,,100,CARB,REC,Rotax
545,2008,BP,DAYL,0,0,10,84,0,10,0,2,1,1,0,37.634716,-130.070053,DEST,NONE,HUGHES,369,4,1,,N,,,350,,TS,ALLISON
150,2008,USA,DAYL,0,0,10,79,61,4,0,2,0,0,0,19.738611,-156.045562,MINR,NONE,MD HELICOPTER,MD 900,7,2,87,Y,,,621,FINJ,TS,P&W Canada
150,2008,USA,DAYL,0,0,10,79,61,4,0,2,0,0,0,19.738611,-156.045562,MINR,NONE,MD HELICOPTER,MD 900,7,2,87,Y,,,621,,TS,
2128,2008,TK,,0,0,,0,0,,0,12,12,0,0,21.588888,-72.541946,DEST,NONE,BRITTEN NORMAN,BN-2A MK III,18,3,,,,,,,,
1830,2008,USA,DAYL,0,0,10,0,0,,0,2,0,0,0,60.96611,-149.125839,SUBS,NONE,CESSNA,172S,4,1,46,Y,2008,,180,FINJ,REC,Lycoming
1900,2008,USA,DAYL,0,0,10,52,32,15,0,1,0,0,0,37.660556,-87.256942,SUBS,NONE,JOHNSON BARRON T,LANCAIR 360,2,1,330,N,,,180,FINJ,REC,Lycoming
2100,2008,USA,DAYL,0,0,10,5,-9,5,0,2,0,0,0,47.824443,-91.830558,SUBS,NONE,PIPER,PA28,4,1,,N,5600,,235,CARB,REC,Textron Lycoming
1811,2008,USA,DAYL,0,2200,10,79,72,14,20,4,0,0,0,26.0725,-80.152778,MINR,NONE,CESSNA,402C,10,2,12,Y,5276,,300,FINJ,REC,CONT MOTOR
1811,2008,USA,DAYL,0,2200,10,79,72,14,20,4,0,0,0,26.0725,-80.152778,MINR,NONE,CESSNA,402C,10,2,12,Y,5276,,300,FINJ,REC,CONT MOTOR
0,2008,USA,NITE,0,0,10,36,12,3,0,2,1,1,0,40.591945,-75.004997,SUBS,NONE,PIPER,PA-28-140,4,1,,Y,2550,,180,CARB,REC,LYCOMING
2305,2008,USA,NDRK,0,0,10,59,34,5,0,1,0,0,0,35.035278,-85.203613,SUBS,NONE,BEECH,G35,4,1,30,N,,,225,CARB,REC,CONT MOTOR
1700,2008,USA,DAYL,0,0,10,64,39,12,20,2,0,0,0,31.258611,-81.466392,SUBS,NONE,GRUMMAN AMERICAN AVN. CORP.,AA-5,4,1,,N,8001,,150,CARB,REC,Lycoming
248,2009,USA,NITE,0,9000,10,30,25,8,0,2,2,0,0,41.518333,-88.181388,DEST,GRD,LANTZAIR FLYERS INC,LANCAIR 360,2,1,16,N,3228,,180,CARB,REC,Lycoming
1915,2008,USA,DAYL,0,0,10,9,0,6,0,1,0,0,0,44.411666,-99.353057,SUBS,NONE,CESSNA,140,2,1,,N,2000,,90,CARB,REC,CONT MOTOR
1830,2008,USA,DAYL,0,0,10,66,45,7,0,3,0,0,0,30.109722,-85.71389,SUBS,NONE,SCHWEIZER,269C,3,1,,N,,,190,FINJ,REC,Lycoming
1855,2008,USA,DAYL,0,0,10,63,37,6,0,1,0,0,0,30.056943,-95.551666,SUBS,NONE,COTTON GALEN M,HELICYCLE,1,1,,N,,,,FINJ,TS,AMA/EXPR
1600,2008,USA,DAYL,0,0,10,73,64,,0,2,0,0,0,28.611665,-81.596946,SUBS,NONE,LAKE,LA-4-200,4,1,,N,,,200,FINJ,REC,Lycoming
1945,2009,USA,DAYL,0,0,10,82,48,10,19,2,2,0,0,33.080554,-97.358886,DEST,GRD,NANCHANG CHINA,CJ-6,2,1,,N,,,360,CARB,REC,Vendeneyev
1715,2009,USA,DAYL,0,1200,3,45,43,6,0,2,2,0,0,36.216388,-83.685836,SUBS,NONE,PIPER,PA-28-151,4,1,,N,,,150,CARB,REC,Lycoming
1528,2009,USA,,0,0,,0,0,,0,257,0,0,0,33.750167,-84.39064,MINR,NONE,BOEING,777,,2,,Y,,,,,TF,Rolls-Royce
2305,2009,USA,NDRK,0,200,0,41,41,,0,3,1,2,0,40.635276,-79.113609,SUBS,NONE,PIPER,PA-28-160,4,1,25,N,,,160,CARB,REC,LYCOMING
1350,2008,USA,DAYL,0,0,10,59,57,,0,1,0,0,0,27.905555,-80.517776,SUBS,NONE,Buckeye,Dream Machine,2,1,,N,,,65,CARB,REC,Rotax
2142,2009,USA,DAYL,0,0,10,68,0,6,0,1,0,0,0,33.817501,-118.15139,DEST,GRD,CESSNA,152,2,1,80,N,5423,,110,CARB,REC,Lycoming
1800,2009,USA,DAYL,0,1300,10,63,57,3,0,1,1,0,0,32.829444,-88.953056,SUBS,GRD,AIR TRACTOR INC,AT-602,1,1,,N,,,1050,,TP,P&W CANADA
1440,2008,USA,DAYL,0,0,10,19,5,9,0,2,0,0,0,58.177776,-135.258895,SUBS,NONE,CESSNA,207A,6,1,53,N,,,300,FINJ,REC,Continental
1930,2008,USA,DAYL,0,0,10,73,54,15,0,2,0,0,0,29.080278,-81.046669,SUBS,NONE,CESSNA,180K,4,1,6,Y,4400,,230,CARB,REC,Continental
45,2008,USA,NITE,0,0,10,30,9,14,0,4,0,0,0,34.421665,-103.074165,SUBS,NONE,SOCATA,TBM 700,6,1,,N,6200,,700,,TP,Pratt & Whitney Canada
709,2009,USA,NITE,0,100,0.5,52,50,3,0,7,0,0,0,34.27639,-77.890556,SUBS,NONE,CESSNA,550,8,2,,Y,8016,,2500,,TF,Pratt and Whitnety Canada
709,2009,USA,NITE,0,100,0.5,52,50,3,0,7,0,0,0,34.27639,-77.890556,SUBS,NONE,CESSNA,550,8,2,,Y,8016,,2500,,TF,Pratt and Whitnety Canada
1834,2008,USA,DAYL,0,0,10,34,10,12,0,3,0,0,0,39.531665,-84.396385,SUBS,NONE,PIPER,AEROSTAR 6,6,2,,N,6100,,300,FINJ,REC,LYCOMING
1834,2008,USA,DAYL,0,0,10,34,10,12,0,3,0,0,0,39.531665,-84.396385,SUBS,NONE,PIPER,AEROSTAR 6,6,2,,N,6100,,300,FINJ,REC,LYCOMING
1940,2009,USA,DAYL,0,2600,2.5,19,12,4,0,2,0,0,0,46.38639,-94.136947,SUBS,NONE,BEECH,58,6,2,3,N,6500,,285,FINJ,REC,Continental
1940,2009,USA,DAYL,0,2600,2.5,19,12,4,0,2,0,0,0,46.38639,-94.136947,SUBS,NONE,BEECH,58,6,2,3,N,6500,,285,FINJ,REC,Continental
2030,2008,USA,DAYL,0,0,10,9,-2,3,0,2,0,0,0,42.741943,-92.508056,SUBS,NONE,CESSNA,150M,2,1,2,N,,,100,CARB,REC,CONT MOTOR
2229,2009,USA,DAYL,0,1400,4,28,27,7,0,2,0,0,0,42.025276,-83.939163,SUBS,NONE,BEECH,A36TC,6,1,31,N,,,300,FINJ,REC,CONT MOTOR
2300,2009,USA,DAYL,0,0,10,54,25,,0,1,0,0,0,32.954723,-111.766944,SUBS,NONE,Czech Aircraft Works,Sport Cruiser,2,1,,N,5200,,100,CARB,REC,Rotax
1915,2008,USA,DAYL,0,0,10,30,14,,0,3,0,0,0,40.451667,-105.01139,SUBS,NONE,CESSNA,T210M,6,1,,N,,,310,FINJ,REC,Continental
1930,2009,USA,DAYL,0,0,10,50,23,,0,1,0,0,1,37.868057,-95.386947,DEST,GRD,LAVIGNA,LANCAIR IV P,4,1,,N,5500,,350,FINJ,REC,Continental
1200,2009,USA,NITE,0,0,10,28,18,,0,1,1,0,0,36.797222,-88.289718,SUBS,NONE,CESSNA,172,4,1,69,N,,,,CARB,REC,CONTINENTAL
352,2009,USA,NDRK,0,1500,6,36,30,7,0,2,0,2,0,40.630832,-112.056663,SUBS,NONE,ROBINSON HELICOPTER COMPANY,R44 II,4,1,29,Y,,,245,FINJ,REC,LYCOMING
610,2009,USA,NITE,0,0,30,50,0,,0,1,0,0,0,37.537776,-122.103889,SUBS,NONE,CESSNA,R172K,4,1,12,N,,,210,FINJ,REC,TCM
20,2009,USA,DAYL,0,0,10,64,0,,0,2,0,0,1,37.233333,-122.400001,SUBS,NONE,CESSNA,150L,2,1,66,N,,,100,CARB,REC,Teledyne Continental
1803,2009,USA,DAYL,0,0,50,0,0,7,0,1,0,0,0,35.040279,-106.609169,SUBS,NONE,CESSNA,T210L,6,1,,N,10000,,285,FINJ,REC,Continental
1642,2009,USA,DAYL,0,1200,0.75,19,18,4,0,2,2,0,0,40.487777,-107.203056,DEST,GRD,PILATUS AIRCRAFT LTD,PC-12/45,8,1,,N,9998,,1200,,TP,Pratt & Whitney Canada
316,2009,USA,NITE,0,0,10,43,34,6,0,1,0,0,0,30.641944,-87.008613,SUBS,NONE,PIPER,PA-46-500TP,6,1,,N,,,500,,TP,Pratt & Whitney Canada
1545,2009,UK,,0,0,,0,0,,0,4,0,0,0,,,,NONE,BOEING,737,,2,,Y,,,,,,
2021,2009,USA,DAYL,0,0,10,82,25,10,20,1,0,0,0,33.896945,-117.599441,SUBS,NONE,BEECH,95-A55,4,2,45,N,3200,,260,FINJ,REC,Teledyne Continental
2021,2009,USA,DAYL,0,0,10,82,25,10,20,1,0,0,0,33.896945,-117.599441,SUBS,NONE,BEECH,95-A55,4,2,45,N,3200,,260,FINJ,REC,Teledyne Continental
1715,2009,USA,DAYL,0,0,12,54,43,5,10,1,0,0,0,28.666666,-92.458335,SUBS,NONE,EUROCOPTER,AS350,5,1,,N,,,712,,TS,Ariel
1920,2009,USA,DAWN,0,0,10,61,27,11,0,1,1,0,0,32.45222,-94.837219,SUBS,NONE,Probst,Baby Ace D,1,1,,N,,,85,CARB,REC,Teledyne Continental Motors
2130,2008,USA,DAYL,0,0,10,0,0,20,30,1,0,0,0,46.582221,-122.627502,SUBS,NONE,TARANTOLA,RV6A,2,1,23,N,1100,,150,CARB,REC,Lycoming
1552,2009,VM,,0,0,,0,0,,0,332,0,0,0,,,MINR,IFLT,BOEING,777,,,,Y,,,,,,
1630,2009,USA,DAYL,0,0,10,0,-8,4,0,2,0,0,0,45.5625,-94.947776,SUBS,NONE,PIPER,PA-18-150,2,1,,N,,,180,CARB,REC,LYCOMING
1845,2009,USA,DAYL,0,2300,10,30,21,6,0,2,0,0,0,38.365554,-85.738334,SUBS,NONE,CESSNA,150M,2,1,,Y,5500,,100,CARB,REC,CONTINENTAL
2043,2009,USA,DAYL,0,0,25,72,0,,0,1,0,0,0,33.688331,-112.082496,SUBS,NONE,PARKER,77,1,1,5,N,8197,,135,CARB,REC,LYCOMING
1615,2009,USA,DAYL,0,0,10,21,16,7,0,2,0,0,0,41.401111,-85.855552,SUBS,NONE,GRUMMAN AMERICAN AVN. CORP.,AA-5B,4,1,8,Y,,,180,CARB,REC,LYCOMING
1700,2008,UK,,0,0,,0,0,,0,0,0,0,0,,,,NONE,BOEING,737,,,,Y,,,,,,
2234,2009,USA,DUSK,0,300,4,46,46,8,0,2,0,1,1,35.911945,-75.691947,SUBS,NONE,PIPER,PA-32R-300,6,1,,N,4300,,310,FINJ,REC,LYCOMING
1815,2009,USA,DAYL,0,6000,10,48,0,,0,1,0,0,0,48.596389,-122.995552,SUBS,NONE,CESSNA,U206E,6,1,26,N,1350,,300,FINJ,REC,CONT MOTOR
1735,2009,USA,DAYL,0,0,,0,0,,0,1,0,0,1,34.925834,-98.135002,SUBS,NONE,BRANTLY,B-2B,2,1,,N,,,180,CARB,REC,LYCOMING
2225,2009,USA,DAYL,0,0,10,68,-2,5,0,1,0,0,1,34.700553,-120.112777,SUBS,NONE,STITS FLUT-R-BUG,SA6B,2,1,23,N,,,85,CARB,REC,Teledyne Continental
1700,2009,USA,DAYL,0,0,10,50,27,6,0,1,0,1,0,35.489749,-93.839027,SUBS,NONE,INMAN J D,KOLB MARK III,2,1,30,N,1980,,65,CARB,REC,Bombardier
2030,2009,USA,,0,0,,0,0,,0,155,0,5,0,40.771945,-72.868331,SUBS,NONE,AIRBUS,A320,,2,,Y,,,,,TF,CFM
2030,2009,USA,,0,0,,0,0,,0,155,0,5,0,40.771945,-72.868331,SUBS,NONE,AIRBUS,A320,,2,,Y,,,,,TF,CFM
2300,2009,USA,DUSK,0,0,7,55,43,15,20,1,0,0,0,28.339721,-80.686386,SUBS,NONE,NORTH AMERICAN,SNJ-5,2,1,,N,3601,,600,,REC,P&W
1545,2009,USA,DAYL,0,0,10,19,18,,0,1,0,0,1,38.192222,-112.505554,SUBS,NONE,AIR TRACTOR INC,AT-301,1,1,,N,,,600,CARB,REC,P&W
2015,2009,USA,DAYL,0,0,10,72,0,,0,2,0,0,0,34.319168,-119.330276,DEST,NONE,QUICKSILVER,SPORT 2S R582,2,1,,N,,,64,CARB,REC,Rotax
1710,2009,USA,DAYL,0,0,10,59,0,5,0,1,0,0,1,19.716667,-155.050003,SUBS,NONE,MULEC FRANK A,FP-404,1,1,,N,,,76,,REC,Hummel
1745,2009,USA,DAYL,0,0,10,0,0,,0,1,0,0,0,43.819808,-111.779266,SUBS,NONE,SIEMER JAMES H,EARTHSTAR,2,1,,N,2804,,65,FINJ,REC,Hirth
45,2009,USA,DUSK,0,0,20,0,0,,0,4,0,0,0,45.903331,-111.529724,SUBS,NONE,RYAN,NAVION,4,1,51,N,5100,,260,FINJ,REC,CONT MOTOR
2010,2009,USA,DAYL,0,0,10,61,30,13,20,2,0,0,0,32.870773,-87.730911,SUBS,NONE,MAULE,MX-7-180C,4,1,,N,2000,,180,CARB,REC,LYCOMING
30,2009,USA,NITE,0,1700,5,30,25,9,17,2,0,0,0,40.403331,-86.939163,SUBS,NONE,BEECH,19,4,1,,N,4225,,150,CARB,REC,LYCOMING
2200,2009,USA,DAYL,0,0,7,68,19,5,0,1,0,0,0,34.149715,-116.409156,SUBS,NONE,JONES RODNEY V,WITTMAN TA,2,1,,N,4363,,150,CARB,REC,LYCOMING
158,2009,USA,,0,0,10,32,25,4,0,1,0,0,0,36.749122,-108.179138,SUBS,NONE,BEECH,A36,6,1,72.69999695,N,6704,,300,FINJ,REC,CONT MOTOR
2020,2009,USA,DAYL,0,0,10,0,0,,0,2,0,0,0,34.085834,-118.034721,SUBS,NONE,Dickson Vans Aircraft,RV-8,2,1,27,Y,3995,,180,FINJ,REC,Lycoming
1819,2009,USA,DAYL,0,0,10,37,-2,4,0,2,0,0,0,34.453334,-84.457221,SUBS,NONE,PIPER,PA-28-180,4,1,73,Y,5000,,180,CARB,REC,LYCOMING
2245,2009,USA,DUSK,0,2200,1.5,18,10,6,0,2,0,0,0,42.291667,-89.136108,SUBS,NONE,Cessna,172I,4,1,,N,2540,,150,CARB,REC,Lycoming
1530,2009,USA,DAYL,0,0,10,36,18,5,0,2,1,1,0,34.9775,-80.56472,SUBS,NONE,HUGHES,OH-6A,4,1,,Y,,,317,,TS,Allison
10,2009,USA,NITE,0,0,10,55,37,3,0,7,0,0,0,26.151388,-81.771942,,NONE,CESSNA,402C,10,2,38,N,5000,,325,FINJ,REC,Continental
10,2009,USA,NITE,0,0,10,55,37,3,0,7,0,0,0,26.151388,-81.771942,,NONE,CESSNA,402C,10,2,38,N,5000,,300,,,CONT MOTOR
2350,2009,USA,DUSK,0,0,10,50,36,,0,2,0,0,0,34.835556,-92.241111,SUBS,NONE,CESSNA,172M,4,1,,N,5002,,180,CARB,REC,LYCOMING
1355,2009,USA,NDRK,0,800,10,39,39,,0,2,2,0,0,34.98611,-111.689445,SUBS,NONE,CESSNA,205,6,1,,Y,,,2625,FINJ,REC,Teledyne Continental Motors
1245,2009,USA,DAYL,0,0,5,46,45,,0,2,1,1,0,27.453887,-81.344444,SUBS,NONE,Remos Aircraft GmbH,Remos GX,2,1,,N,5234,,100,CARB,REC,Rotax
1700,2009,USA,DAYL,0,0,10,45,27,14,22,1,0,0,0,38.332221,-96.191108,SUBS,NONE,CESSNA,172S,4,1,,N,4999,,180,FINJ,REC,LYCOMING
1037,2009,USA,NDRK,0,500,2,46,48,10,0,2,0,1,1,33.658054,-101.820274,SUBS,GRD,AEROSPATIALE ALENIA,ATR 42-320,,2,,Y,11500,,1950,,TP,Pratt and Whitney Canada
1037,2009,USA,NDRK,0,500,2,46,48,10,0,2,0,1,1,33.658054,-101.820274,SUBS,GRD,AEROSPATIALE ALENIA,ATR 42-320,,2,,Y,11500,,1950,,TP,Pratt and Whitney Canada
1145,2008,USA,DAWN,0,0,7,73,72,,0,1,0,0,0,30.423889,-87.777496,SUBS,NONE,GRIMES BARRY R,CHINOOK PLUS TWO,2,1,,N,,,,FINJ,REC,GEO/METRO
105,2009,USA,DAYL,0,0,10,64,19,,0,2,2,0,0,34.662223,-118.456108,SUBS,GRD,SIAI-MARCHETTI,SF-260C,3,1,90,N,4973,,260,FINJ,REC,LYCOMING
2154,2009,USA,DAYL,0,0,10,79,23,12,19,2,0,0,0,33.029655,-96.809799,SUBS,NONE,CESSNA,172E,4,1,,N,,,145,CARB,REC,CONT MOTOR
2100,2008,USA,DAYL,0,0,10,55,0,,0,2,0,0,0,48.053611,-122.810554,SUBS,NONE,BEECH,K35,,1,,N,3000,,260,FINJ,REC,Teledyne Continental Motors
1410,2009,USA,DAYL,0,0,10,30,16,10,0,3,0,0,3,37.769138,-97.209945,SUBS,NONE,CESSNA,421C,8,2,81,N,,,375,FINJ,REC,
1410,2009,USA,DAYL,0,0,10,30,16,10,0,3,0,0,3,37.769138,-97.209945,SUBS,NONE,CESSNA,421C,8,2,81,N,,,375,FINJ,REC,Continental
2300,2009,USA,DAYL,0,0,10,64,34,,0,1,0,0,0,37.518333,-122.683334,DEST,NONE,AERONCA,7BC,2,1,,N,,,85,CARB,REC,Continental
1831,2009,USA,DAYL,0,1000,1,27,25,3,0,6,6,0,0,38.343334,-82.556114,DEST,GRD,PIPER,PA-34-200T,6,2,,N,6517,,200,FINJ,REC,CONT MOTOR
