ev_year,ev_month,apt_dist,ev_country,light_cond,sky_cond_nonceil,wind_vel_kts,gust_kts,altimeter,vis_sm,wx_dew_pt,inj_tot_f,inj_tot_s,inj_tot_m,acft_make,wx_temp,acft_model,acft_category,homebuilt,total_seats,num_eng,afm_hrs_last_insp,second_pilot,damage,acft_fire,acft_expl,flt_plan_filed,eng_type,eng_mfgr,eng_model,power_units,carb_fuel_injection
2015,9,0,USA,DAYL,CLER,,0,30.44000053,10,39,2,0,0,BEECH,70,S35,AIR,N,3,1,,N,DEST,GRD,NONE,NONE,REC,Continental,IO-520-B,285,FINJ
2015,9,2,USA,DAYL,SCAT,,0,30.04999924,10,57,1,0,0,CESSNA,84,T310Q,AIR,N,6,,,,DEST,NONE,NONE,IFR,REC,Continental Motors,TSIO-520-B12B,,CARB
2015,9,2,USA,DAYL,SCAT,,0,30.04999924,10,57,1,0,0,CESSNA,84,T310Q,AIR,N,6,,,,DEST,NONE,NONE,IFR,REC,Continental Motors,TSIO-520-B12B,,CARB
2015,9,0,USA,DAYL,CLER,3,0,30.03000069,10,48,2,0,0,"PIERCE, HENRY",88,BUSHBY MUSTANG II,AIR,Y,2,1,33,N,DEST,GRD,GRD,NONE,REC,LYCOMING,O-360-D1A,168,CARB
2015,9,0,USA,DAYL,CLER,7,0,29.87000084,10,66,1,0,0,CESSNA,81,182,AIR,N,1,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470-L,230,CARB
2015,9,0,USA,DAYL,FEW,9,0,29.95999908,10,70,1,0,0,JONES RALPH D,81,ZODIAC  CH 601 HD,AIR,Y,2,1,3,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235-C1,108,CARB
2015,2,0,IR,,,,0,0,,0,0,0,0,AIRBUS,0,A320,AIR,N,,,,,,NONE,NONE,,TF,International Aero Engines,V2500-A1,,FINJ
2015,2,0,IR,,,,0,0,,0,0,0,0,AIRBUS,0,A320,AIR,N,,,,,,NONE,NONE,,TF,International Aero Engines,V2500-A1,,FINJ
2015,9,0,USA,DAYL,CLER,10,0,29.94000053,10,54,0,1,0,SUKHOI,84,SU-26,AIR,N,2,1,,N,DEST,GRD,NONE,NONE,REC,Vedeneyev,M-14P,360,CARB
2015,9,0,USA,DAYL,CLER,4,0,29.79999924,10,59,0,0,0,PIPER,99,PA 28,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320,160,CARB
2015,9,0,USA,DAYL,CLER,5,0,29.86000061,10,57,0,0,0,MOONEY,82,M20M,AIR,N,4,1,,N,SUBS,NONE,NONE,VFR,REC,LYCOMING,TIO-540-AF1B,270,FINJ
2015,9,0,USA,DAYL,FEW,7,0,29.92000008,10,63,0,0,0,CESSNA,88,182A,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470 SERIES,230,CARB
2015,9,1,USA,DAYL,CLER,8,0,30.04000092,10,48,0,2,0,CESSNA,63,150F,AIR,N,2,1,18,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-200A SERIES,100,CARB
2015,9,0,USA,DAYL,CLER,,0,30.29000092,10,28,0,1,1,CESSNA,46,182G,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470R,230,CARB
2015,9,0,USA,DAYL,CLER,3,0,30.01000023,10,63,0,1,0,EDWARD M VAN MORLAN,64,RANS S-12,AIR,Y,,,,N,SUBS,NONE,NONE,NONE,REC,Rotax,670,75,CARB
2015,9,0,USA,DAYL,CLER,8,0,29.88999939,10,54,1,0,0,RANS,82,S18,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,582,65,CARB
2015,9,0,USA,DAYL,,,0,30.19000053,10,59,0,0,0,BRUNZLICK LARRY R,64,SEAWIND 3000 EXPERIM,AIR,Y,4,1,,N,SUBS,NONE,NONE,NONE,REC,Barrett Precision Engines,IO-540X,291,FINJ
2015,9,0,USA,DAYL,,5,0,29.45999908,9,43,0,0,0,DEHAVILLAND,46,DHC 2 MK.I,AIR,N,7,1,,N,SUBS,NONE,NONE,CVFR,REC,Pratt and Whitney,R-985,450,CARB
2015,9,0,USA,DAYL,SCAT,3,0,29.95000076,10,72,0,0,0,ROBINSON HELICOPTER,82,R44,HELI,N,4,1,,Y,SUBS,NONE,NONE,CVFR,REC,LYCOMING,O-540-F1B5,260,CARB
2015,9,0,USA,DAYL,,5,0,29.84000015,10,12,0,0,1,CESSNA,21,170B,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320-D1A,160,CARB
2015,9,0,USA,DAYL,FEW,3,0,30.09000015,10,52,0,0,0,STINSON,57,HW75,AIR,N,3,1,40,N,SUBS,NONE,NONE,NONE,REC,Continental,C-85-12F,85,CARB
2015,9,0,USA,DAYL,CLER,,0,29.70000076,10,36,0,1,0,CHAMPION,45,7ECA,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235-C1,115,CARB
2015,9,1,USA,DAYL,SCAT,4,0,29.88999939,5,72,0,1,0,PIPER,72,PA 28RT-201T,AIR,N,4,1,81,N,SUBS,NONE,NONE,IFR,REC,CONT MOTOR,TSIO-360-FB,200,FINJ
2015,9,0,USA,NDRK,CLER,5,0,30.25,9,57,0,1,0,CESSNA,59,150F,AIR,N,2,1,18,N,SUBS,NONE,NONE,NONE,REC,Continental,O-200A,100,CARB
2015,9,0,USA,DAYL,CLER,15,24,30.29000092,10,27,0,0,0,CESSNA,84,T182T,AIR,N,4,1,,N,SUBS,NONE,NONE,VFR,REC,Lycoming,TIO-540-AK1A,235,FINJ
2015,9,0,USA,DAYL,CLER,,0,30.20999908,10,59,0,0,0,PIPER,66,PA 24,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-540-D4A5,260,FINJ
2015,9,0,USA,DAYL,SCAT,,0,29.97999954,10,55,0,0,0,CESSNA,79,305F,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,O-470-11B,213,CARB
2015,9,0,USA,DAYL,CLER,10,0,29.94000053,10,73,0,0,1,CESSNA,84,195,AIR,N,5,1,6,N,SUBS,NONE,NONE,NONE,REC,JACOBS,R755B2,275,CARB
2015,9,0,USA,NDRK,CLER,,0,30.10000038,10,46,0,0,0,CESSNA,50,172M,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320,180,CARB
2015,9,0,USA,DAYL,,4,0,30.28000069,10,34,0,0,0,MAULE,68,M 7-235C,AIR,N,5,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-540-W1A5,235,FINJ
2015,10,0,USA,DAYL,CLER,11,0,30.10000038,,57,0,0,0,CESSNA,72,170A,AIR,N,4,1,4,N,SUBS,NONE,NONE,NONE,REC,Continental,C145-2,145,CARB
2015,9,0,USA,DAYL,SCAT,,0,30.37000084,,34,0,0,0,CUBCRAFTERS,68,CC11-160,AIR,N,2,1,,N,SUBS,NONE,NONE,VFR,REC,TITAN,OX-340CC-B3J3,180,CARB
2015,9,0,USA,DAYL,SCAT,7,0,30.37000084,10,37,0,0,0,CUBCRAFTERS,66,CC11-160,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,ECI,OX340CCB3J3N4,180,CARB
2015,10,1,USA,DAYL,CLER,3,0,30.01000023,10,39,1,0,0,JOHNSON,63,Coot,AIR,Y,2,1,0,N,DEST,NONE,NONE,NONE,REC,Franklin,6A-350,200,CARB
2015,9,1,USA,DAYL,FEW,7,0,30.28000069,10,34,0,0,0,HOWARD AIRCRAFT,82,DGA 15P,AIR,N,5,1,,N,SUBS,NONE,NONE,NONE,REC,Pratt & Whitney,R-985,450,CARB
2015,10,14,USA,DAYL,,10,0,29.79999924,10,57,4,0,0,PIPER,63,PA32R,AIR,N,6,1,135,N,DEST,NONE,NONE,IFR,REC,Lycoming,IO-540-K1J5D,300,FINJ
2015,10,0,USA,DAYL,CLER,6,14,30.04999924,10,48,1,0,0,PIPER,70,PA 28-140,AIR,N,4,1,1,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-E2A,160,CARB
2015,10,0,UK,,,,0,0,,0,2,0,0,BEECH,0,200,AIR,N,,2,,,DEST,UNK,UNK,,TP,P & W,PT6,,
2015,10,0,UK,,,,0,0,,0,2,0,0,BEECH,0,200,AIR,N,,2,,,DEST,UNK,UNK,,TP,P & W,PT6,,
2015,10,0,BF,DAYL,,,0,0,,0,0,2,4,AIRBUS,0,A319,AIR,N,136,2,,Y,,NONE,NONE,IFR,TF,SNECAMA/GE,CFM56-5B7,27000,FINJ
2015,10,0,BF,DAYL,,,0,0,,0,0,2,4,AIRBUS,0,A319,AIR,N,136,2,,Y,,NONE,NONE,IFR,TF,SNECAMA/GE,CFM56-5B7,27000,FINJ
2015,9,1,USA,DAYL,FEW,5,0,30.21999931,10,39,0,0,0,BEECH,77,C35,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental Motors,E225-8,225,CARB
2015,10,0,JA,NR,,,0,0,,0,0,0,0,BOEING,0,747,AIR,N,403,4,10,Y,MINR,NONE,NONE,IFR,TF,P&W,PW4056,56750,
2015,10,0,JA,NR,,,0,0,,0,0,0,0,BOEING,0,747,AIR,N,403,4,10,Y,MINR,NONE,NONE,IFR,TF,P&W,PW4056,56750,
2015,10,0,JA,NR,,,0,0,,0,0,0,0,BOEING,0,747,AIR,N,403,4,10,Y,MINR,NONE,NONE,IFR,TF,P&W,PW4056,56750,
2015,10,0,JA,NR,,,0,0,,0,0,0,0,BOEING,0,747,AIR,N,403,4,10,Y,MINR,NONE,NONE,IFR,TF,P&W,PW4056,56750,
2015,9,1,USA,DAYL,OVCT,6,0,30.13999939,10,59,0,0,1,Capella Aircraft Corporation (,61,FW2TDXLS,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,JABIRU,2200,85,
2015,10,0,USA,DAYL,CLER,4,0,30.05999947,10,55,0,0,1,BELL,64,47G,HELI,N,2,1,20,N,SUBS,NONE,NONE,NONE,TS,Rolls Royce,T63-A-700,250,
2015,10,6,USA,DAYL,SCAT,,0,30.01000023,10,41,2,0,0,CESSNA,64,152,AIR,N,2,1,37,Y,DEST,NONE,NONE,CVFR,REC,LYCOMING,O-235 SERIES,125,CARB
2015,10,0,USA,DAYL,FEW,5,0,30.03000069,10,45,0,0,0,ROBINSON HELICOPTER COMPANY,86,R44 II,HELI,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-540-AE1A5,225,FINJ
2015,10,1,USA,NITE,CLER,6,0,30.02000046,10,52,0,1,0,CESSNA,54,150,AIR,N,2,1,2,N,SUBS,NONE,NONE,NONE,REC,CONTINENTAL,O-200-A,100,CARB
2015,10,0,USA,DAYL,,,0,30.25,9,52,1,0,0,BEECH,57,P35,AIR,N,4,1,,N,DEST,GRD,UNK,IFR,REC,Continental,IO-520-CB-C-B,285,FINJ
2015,10,1,USA,DAYL,CLER,12,0,29.55999947,10,36,0,1,0,CESSNA,81,172B,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,O-300-D,145,CARB
2015,10,0,USA,DAYL,CLER,13,0,29.95000076,10,54,0,0,0,CESSNA,75,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,160,CARB
2015,10,0,USA,DAYL,,11,22,29.84000015,10,48,0,0,1,BUSHMASTER,70,Super Bushmaster,AIR,Y,2,1,,N,SUBS,NONE,NONE,VFR,REC,Lycoming,IO-360,230,FINJ
2015,8,0,USA,DAYL,CLER,4,0,29.97999954,10,59,0,0,0,ENGINEERING & RESEARCH,81,Ercoupe 415,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,C-85-12F,85,CARB
2015,10,0,USA,DAYL,CLER,,0,30.46999931,10,27,0,0,0,PIPER,41,PA 18-150,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,160,CARB
2015,10,0,USA,NITE,CLER,4,0,29.95000076,10,55,0,0,0,RAYTHEON AIRCRAFT COMPANY,64,A36,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-550-B39B,310,FINJ
2015,10,0,USA,DAYL,CLER,10,0,30,10,55,0,0,1,BOGLE ABSEY C,82,BREEZY RLU-1,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235-C1,108,CARB
2015,10,0,USA,DAYL,,7,0,30.17000008,10,46,0,2,2,ROBINSON HELICOPTER,57,R44,HELI,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-540F1 SERIE,260,CARB
2015,9,0,USA,DAYL,CLER,9,0,29.92000008,10,64,0,0,0,BEECH,90,V35B,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO-550,300,FINJ
2015,10,0,USA,NITE,,,0,30.04000092,0.25,55,0,2,0,BEECH,55,S35,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-550-B (B2),285,FINJ
2015,10,0,USA,DAYL,CLER,6,0,29.96999931,10,63,0,0,0,BEECH,75,58,AIR,N,6,2,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO 520 SERIES,285,
2015,10,0,USA,DAYL,CLER,6,0,29.96999931,10,63,0,0,0,BEECH,75,58,AIR,N,6,2,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO 520 SERIES,285,
2015,10,0,USA,DAYL,CLER,7,0,30.17000008,10,52,0,2,0,SILVAIRE,75,LUSCOMBE 8F,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,Continental,C90-12F,90,CARB
2015,9,0,USA,DAYL,,8,0,30,10,66,0,0,0,BELL,79,206,HELI,N,5,1,,N,SUBS,NONE,NONE,NONE,TS,Rolls Royce,250-C20B,400,
2015,10,0,USA,DAYL,CLER,9,0,30.03000069,10,64,0,1,0,PIPER,79,PA28,AIR,N,,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O&VO-360 SER,180,CARB
2015,10,0,USA,DAYL,CLER,,0,29.86000061,10,23,0,0,0,PIPER,45,PA,AIR,N,3,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-A2B,150,CARB
2015,10,0,USA,DAYL,CLER,9,0,29.87000084,10,45,0,0,0,ROBINSON HELICOPTER COMPANY,46,R44 II,HELI,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-540-AE1A5,205,FINJ
2015,10,6,USA,DAYL,,,0,30.29000092,10,54,3,0,0,CESSNA,54,182,AIR,N,4,1,,Y,DEST,GRD,NONE,NONE,REC,Continental,IO-470-F(27),260,FINJ
2015,10,0,USA,DAYL,CLER,,0,30.13999939,10,54,1,0,0,PIPER,75,PA 38-112,AIR,N,2,1,7,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235-L2C,112,CARB
2015,10,0,USA,DAYL,CLER,3,0,29.59000015,10,43,0,0,0,GROSCH,77,STARDUSTER TOO SA 30,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-320,150,CARB
2015,10,0,USA,DAYL,CLER,13,19,29.29000092,10,34,1,0,0,CESSNA,55,150F,AIR,N,2,1,1434,N,SUBS,GRD,NONE,NONE,REC,CONT MOTOR,0-200 SERIES,100,CARB
2015,9,0,USA,DAYL,FEW,8,0,29.94000053,10,66,0,0,0,ROBINSON HELICOPTER COMPANY,90,R44 II,HELI,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-540-AE1A5,235,FINJ
2015,10,0,USA,NITE,CLER,5,0,30.04999924,10,54,0,0,0,CESSNA,63,172M,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-E2D,150,CARB
2015,10,2,USA,NITE,,0,0,30.03000069,10,66,0,2,0,PIPER,72,PA28R,AIR,N,4,1,90,N,SUBS,NONE,NONE,IFR,REC,LYCOMING,IO-360-C1C,200,FINJ
2015,10,0,USA,NITE,SCAT,3,0,30.04000092,6,63,2,0,0,COLUMBIA AIRCRAFT MFG,66,LC41 550FG,AIR,N,4,1,,N,DEST,GRD,GRD,IFR,REC,Continental Motors,TSIO_550-C20B,310,FINJ
2015,10,0,USA,DAYL,SCAT,6,0,29.87999916,10,73,1,2,0,CESSNA,84,172S,AIR,N,4,1,65,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-360-L2A,180,FINJ
2015,10,2,USA,DAYL,CLER,10,21,30.09000015,10,36,2,0,0,BEECH,70,G35,AIR,N,4,1,,N,DEST,GRD,NONE,NONE,REC,Continental Motors,E-225-8,185,CARB
2015,10,0,USA,DAYL,CLER,5,0,29.68000031,10,46,1,0,0,MURRAY BLAIR L,64,FREE BIRD CLASSIC,AIR,Y,2,1,1,N,DEST,NONE,NONE,NONE,REC,Hirth,3203,65,CARB
2015,10,0,USA,DAYL,FEW,5,0,29.85000038,10,66,0,0,0,CESSNA,86,172N,AIR,N,4,1,1,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-E2D,150,CARB
2015,10,1,USA,NITE,,4,0,30.17000008,3,30,0,0,0,CESSNA,48,T210K,AIR,N,4,1,29,N,SUBS,NONE,NONE,NONE,REC,Continental,TSIO-520R,310,FINJ
2015,10,8,USA,DAYL,CLER,9,16,30.20000076,10,25,2,0,0,BEECH,79,G35,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,Continental Motors,E225-8,225,CARB
2015,10,0,USA,DAYL,CLER,,0,30.26000023,10,46,0,0,0,PIPER,72,PA 46-350P,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,TIO-540-AE2A,350,FINJ
2015,10,0,USA,NITE,CLER,5,0,29.79000092,10,57,0,0,0,PIPER,63,PA-32RT-300T,AIR,N,6,1,,N,SUBS,NONE,NONE,IFR,REC,Lycomong,IO-540-K1G5D,300,FINJ
2015,7,0,SZ,,,,0,0,,0,0,1,3,MAULE,0,MX7,AIR,N,,1,,,SUBS,NONE,NONE,,REC,Lycoming,,,
2015,10,2,USA,DAYL,SCAT,13,0,29.89999962,10,70,1,0,0,PIPER,82,PA 28-180,AIR,N,4,1,,N,DEST,GRD,NONE,NONE,REC,LYCOMING,O-360-A4A,180,CARB
2015,10,0,USA,DAYL,CLER,4,0,29.78000069,10,63,0,0,0,BEECHCRAFT,91,A36,AIR,N,6,1,,N,SUBS,NONE,NONE,IFR,REC,Continental,IO-550B,300,FINJ
2015,9,0,USA,DAYL,SCAT,4,0,29.79999924,10,66,0,0,0,CZECH SPORT AIRCRAFT AS,84,PIPER SPORT,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,912-ULS,100,CARB
2015,10,1,USA,DAYL,CLER,3,0,0,10,0,0,0,0,REFLING,64,RV8,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Aero Sport Power,IO-375-M1S,195,FINJ
2015,10,0,USA,DAYL,CLER,4,0,30.10000038,10,55,0,0,0,BEECH,70,F33,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,Continental,IO-520,285,FINJ
2015,10,0,USA,DAYL,CLER,8,0,30.12999916,10,48,0,0,0,CHRISTOPHER TOM,61,KITFOX  5,AIR,Y,,,27,N,SUBS,NONE,NONE,NONE,REC,Firewall Forward,CAM 125,125,FINJ
2015,10,0,USA,DAYL,CLER,7,0,30.18000031,10,37,1,0,0,BUCKER JUNGMEISTER,68,BU 133,AIR,N,1,1,,N,DEST,GRD,GRD,NONE,REC,Warner Aircraft Engines,1650,165,CARB
2015,10,0,USA,DAYL,CLER,,0,30.03000069,10,30,2,0,0,CESSNA,91,421B,AIR,N,7,2,,N,DEST,GRD,GRD,IFR,REC,CONT MOTOR,GTSI0-520-F-K,435,FINJ
2015,10,0,USA,DAYL,CLER,,0,30.03000069,10,30,2,0,0,CESSNA,91,421B,AIR,N,7,2,,N,DEST,GRD,GRD,IFR,REC,CONT MOTOR,GTSI0-520-F-K,435,FINJ
2015,10,0,CO,,,,0,0,,0,3,0,0,CESSNA,0,208B,AIR,N,,1,,N,DEST,NONE,NONE,UNK,TP,Pratt & Whitney,PT6A-114A,675,
2015,10,0,USA,DAYL,CLER,,0,30.29999924,10,30,1,1,0,AVIAT,68,A-1C-200,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-360-A1D6,200,FINJ
2015,10,0,USA,DAYL,SCAT,5,0,30.22999954,10,45,0,1,0,KUBICEK,52,BB,BALL,N,21,4,,N,,NONE,NONE,NONE,NONE,4 BURNER TYPE ENGINES,,,
2015,10,0,USA,DAYL,CLER,,0,30.12000084,10,41,0,1,0,QUEST,79,KODIAK 100,AIR,N,6,1,,N,SUBS,NONE,NONE,NONE,TP,PRATT AND WHITNEY,PT6A-34,750,
2015,10,0,USA,DAYL,CLER,,0,29.97999954,10,48,0,0,0,GROSS MICHAEL E,82,STOL CH 701,AIR,Y,2,1,25,N,SUBS,NONE,NONE,NONE,REC,ROTAX,912UL,,
2015,10,0,USA,DUSK,CLER,,0,30.17000008,10,32,0,0,0,MAULE,75,M 7-260C,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-540-V4A5D,260,FINJ
2015,10,0,USA,DAYL,CLER,3,0,30.06999969,10,50,0,0,0,BELL,88,206L 3,HELI,N,,1,94,N,SUBS,NONE,NONE,NONE,TS,ALLISON,250-C20 SER,400,
2015,10,0,USA,DAYL,SCAT,,0,30.09000015,10,43,0,0,0,TITAN,66,TORNADO,AIR,Y,1,1,,N,SUBS,NONE,NONE,NONE,REC,Jabiru,2200A,85,CARB
2015,10,20,USA,DAYL,SCAT,4,0,29.80999947,10,59,2,0,0,PIPER,90,PA 28R-180,AIR,N,4,1,25,N,DEST,GRD,NONE,NONE,REC,LYCOMING,IO-360-B1E,180,FINJ
2015,10,0,USA,DAYL,CLER,9,0,30.47999954,10,30,2,0,0,Zidek,46,Vans RV-4,AIR,Y,2,1,,Y,DEST,GRD,UNK,NONE,REC,Lycoming,IO-320-D1C,160,FINJ
2015,10,0,USA,DAYL,CLER,6,0,30.31999969,10,32,0,0,0,CESSNA,55,195A,AIR,N,5,1,,N,SUBS,NONE,NONE,NONE,REC,JACOBS,R755-A2,300,FINJ
2015,10,0,USA,DUSK,CLER,,0,30.35000038,10,41,0,0,1,CESSNA,50,172,AIR,N,4,1,25,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-300-B,145,CARB
2015,10,2,USA,DAYL,CLER,,0,30.47999954,10,30,0,0,0,BEECH,36,23,AIR,N,4,1,31,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,160,CARB
2015,10,3,USA,DAYL,,11,0,30.28000069,10,41,0,0,0,BOBBY MARTIN,75,AUTOGYRO MTO SPORT,GYRO,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,914 UL,115,CARB
2015,10,0,USA,DAYL,CLER,12,0,29.76000023,10,64,0,0,0,FURGASON JAMES E,95,VANS RV 4,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Superior,IO-360-B1A,185,FINJ
2015,10,0,USA,DAYL,CLER,16,22,29.38999939,10,54,0,0,0,MAULE,88,M 7-235C,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-540-WIA5,235,FINJ
2015,10,0,BR,,,,0,0,,0,1,0,0,EMBRAER,0,EMB721C,AIR,N,,1,,N,SUBS,GRD,NONE,UNK,REC,Lycoming,IO-540,300,FINJ
2015,10,0,USA,DAYL,CLER,12,0,30,9,55,0,0,0,CESSNA,81,177RG,AIR,N,4,1,3377,N,SUBS,NONE,NONE,IFR,REC,Lycoming,IO-360,200,FINJ
2015,10,1,USA,DUSK,SCAT,12,0,29.85000038,10,41,0,0,1,Comp Air Inc. (Plambeck),57,CA8,AIR,Y,6,1,,N,SUBS,NONE,NONE,IFR,TP,Walter,M601 EXP,657,
2015,9,0,USA,DAYL,FEW,,0,29.94000053,10,0,0,0,0,PIPER,84,PA 24-250,AIR,N,4,1,,N,SUBS,NONE,NONE,IFR,REC,LYCOMING,O-540 SERIES,250,
2015,10,0,USA,NITE,CLER,,0,30.04999924,10,63,0,0,0,BEECH,64,A36,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental Motors,IO-550B15B,300,FINJ
2015,10,1,CO,,SCAT,7,0,30.35000038,,45,4,0,0,BEECH,61,60,AIR,N,6,,,N,SUBS,GRD,UNK,,REC,Lycoming,TIO-541-E1C4,380,FINJ
2015,10,1,CO,,SCAT,7,0,30.35000038,,45,4,0,0,BEECH,61,60,AIR,N,6,,,N,SUBS,GRD,UNK,,REC,Lycoming,TIO-541-E1C4,380,FINJ
2015,10,0,USA,DAYL,FEW,4,0,29.13999939,10,48,0,0,0,PIPER,52,PA 18-150,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-A2B,160,CARB
2015,10,1,USA,NITE,CLER,5,0,30.21999931,10,45,0,1,0,CIRRUS DESIGN CORP,75,SR22,AIR,N,4,1,3,N,DEST,GRD,NONE,NONE,REC,CONT MOTOR,IO-550 SERIES,310,FINJ
2015,10,0,USA,DAYL,FEW,7,15,29.72999954,10,48,0,0,0,CESSNA,79,180H,AIR,N,4,1,,N,SUBS,NONE,NONE,IFR,REC,Continental,O-470,230,CARB
2015,10,6,USA,NDRK,CLER,4,0,29.80999947,10,68,0,0,0,DIAMOND,72,DA20-C1,AIR,N,2,1,2973,N,SUBS,NONE,NONE,NONE,REC,Continental,O-240-B,125,CARB
2015,10,0,USA,DAYL,CLER,14,0,30.17000008,10,54,0,0,0,CESSNA,84,310J,AIR,N,3,2,1,Y,SUBS,NONE,NONE,NONE,REC,Continental Motors,IO 520 E,300,FINJ
2015,10,0,USA,DAYL,CLER,14,0,30.17000008,10,54,0,0,0,CESSNA,84,310J,AIR,N,3,2,1,Y,SUBS,NONE,NONE,NONE,REC,Continental Motors,IO 520 E,300,FINJ
2015,10,0,USA,DAYL,FEW,3,0,29.79000092,10,43,0,1,0,CESSNA,55,140,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-290-D,125,CARB
2015,10,0,USA,DAYL,CLER,9,0,30.37999916,10,36,0,0,0,CESSNA,66,120,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,C-85-12,85,CARB
2015,10,0,USA,DAYL,CLER,14,0,30.28000069,10,45,0,0,0,DONHAM TIMOTHY J,77,RV 6A,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,0-320-E2D,150,CARB
2015,10,0,USA,DAYL,CLER,7,0,30.21999931,10,34,0,0,0,RANS,54,S-7,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,914,115,CARB
2015,10,0,USA,DAYL,,,0,0,,0,0,1,0,BOEING,0,737 3H4,AIR,N,,2,,Y,,NONE,NONE,IFR,TF,CFM INTL.,CFM56 SERIES,,
2015,10,0,USA,DAYL,,,0,0,,0,0,1,0,BOEING,0,737 3H4,AIR,N,,2,,Y,,NONE,NONE,IFR,TF,CFM INTL.,CFM56 SERIES,,
2015,10,0,USA,DAYL,FEW,12,0,30.05999947,10,63,0,1,0,BOEING,82,757 223,AIR,N,,2,,Y,,NONE,NONE,,TF,ROLLS-ROYC,RB.211 SERIES,0,
2015,10,0,USA,DAYL,FEW,12,0,30.05999947,10,63,0,1,0,BOEING,82,757 223,AIR,N,,2,,Y,,NONE,NONE,,TF,ROLLS-ROYC,RB.211 SERIES,0,
